game_idx,p1_label,p2_label,winner,p1_reward_sum,p2_reward_sum,episode_length,timestamp
15348,dqn,heuristic,1,3.0815,-2.1162,64,2026-06-07T01:10:38
15349,heuristic,dqn,2,-0.6558,3.7994,64,2026-06-07T01:10:39
15350,dqn,pool:gen_002,1,2.0419,-2.1905,64,2026-06-07T01:10:42
15351,pool:gen_001,dqn,2,-0.7920,2.4380,64,2026-06-07T01:10:43
15352,dqn,self,2,-0.4949,2.5865,64,2026-06-07T01:10:45
15353,self,dqn,2,-0.5197,2.3390,64,2026-06-07T01:10:47
15354,dqn,random,1,2.3266,-1.8315,64,2026-06-07T01:10:49
15355,self,dqn,2,-0.9281,2.8588,64,2026-06-07T01:10:51
15356,dqn,pool:gen_001,1,1.6583,-1.9058,64,2026-06-07T01:10:53
15357,pool:gen_001,dqn,1,1.6088,-1.8439,64,2026-06-07T01:10:55
15358,dqn,self,1,1.5345,-1.9553,64,2026-06-07T01:10:57
15359,pool:gen_001,dqn,1,1.5964,-1.9306,64,2026-06-07T01:10:59
15360,dqn,pool:gen_002,1,1.5964,-1.7449,64,2026-06-07T01:11:01
15361,self,dqn,2,-0.6806,2.6979,64,2026-06-07T01:11:03
15362,dqn,pool:gen_002,1,1.5222,-1.8563,64,2026-06-07T01:11:05
15363,pool:gen_002,dqn,1,1.5345,-1.8068,64,2026-06-07T01:11:07
15364,dqn,self,1,1.7326,-1.6831,64,2026-06-07T01:11:09
15365,pool:gen_001,dqn,2,-0.7672,2.3514,64,2026-06-07T01:11:11
15366,dqn,self,2,-0.4455,2.3390,64,2026-06-07T01:11:12
15367,self,dqn,1,1.6088,-1.8068,64,2026-06-07T01:11:15
15368,dqn,self,2,-0.7053,2.4875,64,2026-06-07T01:11:17
15369,pool:gen_002,dqn,2,-0.9405,2.8464,64,2026-06-07T01:11:19
15370,dqn,self,1,2.0791,-2.0419,64,2026-06-07T01:11:21
15371,pool:gen_001,dqn,1,1.6954,-2.0172,64,2026-06-07T01:11:22
15372,dqn,pool:gen_001,1,1.5345,-1.9182,64,2026-06-07T01:11:24
15373,self,dqn,2,-0.7177,2.4380,64,2026-06-07T01:11:27
15374,dqn,random,1,2.3761,-2.1904,64,2026-06-07T01:11:29
15375,pool:gen_001,dqn,1,1.3613,-1.7944,64,2026-06-07T01:11:31
15376,dqn,self,2,-0.6806,2.6237,64,2026-06-07T01:11:33
15377,pool:gen_001,dqn,1,1.3118,-1.8068,64,2026-06-07T01:11:34
15378,dqn,self,1,1.8811,-1.9429,64,2026-06-07T01:11:36
15379,pool:gen_002,dqn,2,-0.7672,2.6113,64,2026-06-07T01:11:38
15380,dqn,self,1,1.6707,-1.7821,64,2026-06-07T01:11:40
15381,pool:gen_001,dqn,2,-0.7425,2.2276,64,2026-06-07T01:11:42
15382,dqn,self,2,-0.7548,2.4751,64,2026-06-07T01:11:44
15383,pool:gen_002,dqn,2,-0.6063,2.5494,64,2026-06-07T01:11:46
15384,dqn,pool:gen_001,2,-0.7301,2.2400,64,2026-06-07T01:11:48
15385,self,dqn,2,-0.8167,2.8217,64,2026-06-07T01:11:50
15386,dqn,pool:gen_002,1,1.7078,-1.8192,64,2026-06-07T01:11:52
15387,self,dqn,1,1.8439,-1.8316,64,2026-06-07T01:11:54
15388,dqn,heuristic,1,2.0172,-1.5840,64,2026-06-07T01:11:57
15389,self,dqn,1,1.8439,-1.9429,64,2026-06-07T01:11:58
15390,dqn,self,1,1.9306,-2.0419,64,2026-06-07T01:12:00
15391,pool:gen_001,dqn,2,-0.8291,2.5865,64,2026-06-07T01:12:03
15392,dqn,self,2,-0.8910,2.5989,64,2026-06-07T01:12:05
15393,pool:gen_001,dqn,2,-0.8291,2.4380,64,2026-06-07T01:12:07
15394,dqn,self,2,-0.7920,2.6237,64,2026-06-07T01:12:09
15395,self,dqn,2,-0.6187,2.4628,64,2026-06-07T01:12:11
15396,dqn,pool:gen_001,1,1.7449,-1.9677,64,2026-06-07T01:12:12
15397,pool:gen_002,dqn,2,-0.7053,2.4133,64,2026-06-07T01:12:15
15398,dqn,self,2,-0.7177,2.5865,64,2026-06-07T01:12:17
15399,self,dqn,1,2.4008,-1.9801,64,2026-06-07T01:12:18
15400,dqn,self,1,1.6336,-1.7821,64,2026-06-07T01:12:20
15401,self,dqn,1,1.6831,-1.8439,64,2026-06-07T01:23:01
15402,dqn,self,2,-0.4207,2.4380,64,2026-06-07T01:23:03
15403,pool:gen_001,dqn,2,-0.6558,2.4628,64,2026-06-07T01:23:05
15404,dqn,pool:gen_001,1,1.8934,-1.7821,64,2026-06-07T01:23:07
15405,self,dqn,2,-0.9776,2.8835,64,2026-06-07T01:23:09
15406,dqn,pool:gen_002,1,1.6336,-1.7449,64,2026-06-07T01:23:12
15407,pool:gen_002,dqn,1,1.5098,-1.5717,64,2026-06-07T01:23:14
15408,dqn,self,2,-0.5321,2.4751,64,2026-06-07T01:23:16
15409,pool:gen_001,dqn,2,-0.6435,2.6237,64,2026-06-07T01:23:18
15410,dqn,self,1,1.7449,-1.8563,64,2026-06-07T01:23:20
15411,pool:gen_001,dqn,2,-0.6311,2.6732,64,2026-06-07T01:23:22
15412,dqn,pool:gen_002,1,1.8563,-2.1162,64,2026-06-07T01:23:24
15413,self,dqn,2,-0.9405,2.6608,64,2026-06-07T01:23:26
15414,dqn,pool:gen_002,1,1.8439,-2.0915,64,2026-06-07T01:23:28
15415,self,dqn,2,-1.1261,2.9207,64,2026-06-07T01:23:30
15416,dqn,self,2,-0.7301,2.3143,64,2026-06-07T01:23:32
15417,pool:gen_001,dqn,2,-0.5445,2.4256,64,2026-06-07T01:23:34
15418,dqn,self,1,2.0914,-2.1781,64,2026-06-07T01:23:36
15419,heuristic,dqn,2,-0.6063,4.0345,64,2026-06-07T01:23:37
15420,dqn,self,2,-0.5073,2.4256,64,2026-06-07T01:23:39
15421,self,dqn,1,1.4850,-1.7078,64,2026-06-07T01:23:41
15422,dqn,self,2,-0.4578,2.2524,64,2026-06-07T01:23:43
15423,pool:gen_002,dqn,1,1.6583,-1.7202,64,2026-06-07T01:23:45
15424,dqn,self,1,1.9058,-1.9182,64,2026-06-07T01:23:47
15425,self,dqn,2,-0.9281,2.8588,64,2026-06-07T01:23:49
15426,dqn,pool:gen_002,2,-0.5445,2.3143,64,2026-06-07T01:23:51
15427,self,dqn,2,-0.7548,2.5123,64,2026-06-07T01:23:54
15428,dqn,self,2,-0.6930,2.6855,64,2026-06-07T01:23:55
15429,pool:gen_002,dqn,1,1.7944,-1.8068,64,2026-06-07T01:23:57
15430,dqn,self,2,-0.7425,2.5618,64,2026-06-07T01:23:59
15431,self,dqn,2,-0.7548,2.4380,64,2026-06-07T01:24:01
15432,dqn,pool:gen_001,2,-0.6063,2.2524,64,2026-06-07T01:24:03
15433,self,dqn,2,-0.7548,2.6237,64,2026-06-07T01:24:05
15434,dqn,pool:gen_002,2,-0.5568,2.3761,64,2026-06-07T01:24:07
15435,self,dqn,2,-1.1013,3.2053,64,2026-06-07T01:24:09
15436,dqn,self,2,-0.5321,2.1781,64,2026-06-07T01:24:11
15437,pool:gen_002,dqn,1,1.7202,-1.7697,64,2026-06-07T01:24:13
15438,dqn,self,2,-0.8415,2.4628,64,2026-06-07T01:24:15
15439,self,dqn,1,1.7326,-1.7573,64,2026-06-07T01:24:17
15440,dqn,self,1,1.5964,-1.7821,64,2026-06-07T01:24:19
15441,pool:gen_002,dqn,1,1.7573,-1.8811,64,2026-06-07T01:24:21
15442,dqn,self,2,-0.8415,2.2029,64,2026-06-07T01:24:23
15443,heuristic,dqn,2,-0.1360,3.6509,64,2026-06-07T01:24:24
15444,dqn,self,2,-0.6806,2.2895,64,2026-06-07T01:24:26
15445,pool:gen_002,dqn,1,1.7697,-1.8687,64,2026-06-07T01:24:28
15446,dqn,random,1,2.7721,-2.0914,64,2026-06-07T01:24:30
15447,heuristic,dqn,2,-0.6310,3.9726,64,2026-06-07T01:24:32
15448,dqn,pool:gen_001,1,1.5593,-1.7449,64,2026-06-07T01:24:34
15449,pool:gen_002,dqn,1,1.5222,-1.7078,64,2026-06-07T01:24:36
15450,dqn,pool:gen_001,1,1.8687,-2.0667,64,2026-06-07T01:24:38
15451,self,dqn,2,-0.5568,2.3390,64,2026-06-07T01:24:40
15452,dqn,self,1,1.4108,-1.6336,64,2026-06-07T01:24:42
15453,pool:gen_001,dqn,1,1.4232,-1.6954,64,2026-06-07T01:24:44
15454,dqn,pool:gen_001,2,-0.6187,2.3885,64,2026-06-07T01:24:46
15455,pool:gen_001,dqn,2,-0.5692,2.3638,64,2026-06-07T01:24:47
15456,dqn,pool:gen_001,2,-0.6187,2.3885,64,2026-06-07T01:24:49
15457,heuristic,dqn,2,-0.0741,3.2672,64,2026-06-07T01:24:51
15458,dqn,pool:gen_002,2,-0.7425,2.5246,64,2026-06-07T01:24:53
15459,pool:gen_002,dqn,1,1.6088,-1.8068,64,2026-06-07T01:24:55
15460,dqn,pool:gen_002,1,1.4727,-1.6088,64,2026-06-07T01:24:56
15461,self,dqn,2,-0.9652,2.8588,64,2026-06-07T01:24:58
15462,dqn,self,2,-1.2375,2.9207,64,2026-06-07T01:25:00
15463,random,dqn,2,-0.8167,2.9330,64,2026-06-07T01:25:02
15464,dqn,self,draw,0.4950,0.3094,64,2026-06-07T01:25:04
15465,self,dqn,2,-1.1137,2.8217,64,2026-06-07T01:25:06
15466,dqn,pool:gen_002,2,-0.6682,2.4504,64,2026-06-07T01:25:08
15467,self,dqn,2,-1.1632,3.0320,64,2026-06-07T01:25:10
15468,dqn,self,2,-1.1137,2.6731,64,2026-06-07T01:25:12
15469,pool:gen_002,dqn,1,1.4850,-1.6707,64,2026-06-07T01:25:14
15470,dqn,pool:gen_002,2,-0.7053,2.5246,64,2026-06-07T01:25:16
15471,pool:gen_002,dqn,2,-0.7548,2.3638,64,2026-06-07T01:25:17
15472,dqn,pool:gen_002,2,-0.7548,2.3638,64,2026-06-07T01:25:19
15473,pool:gen_002,dqn,1,1.4850,-1.6707,64,2026-06-07T01:25:21
15474,dqn,random,1,2.2399,-2.3266,64,2026-06-07T01:25:23
15475,pool:gen_001,dqn,2,-0.7425,2.4133,64,2026-06-07T01:25:25
15476,dqn,self,1,1.8316,-1.9182,64,2026-06-07T01:25:27
15477,pool:gen_001,dqn,2,-0.7920,2.5865,64,2026-06-07T01:25:29
15478,dqn,heuristic,1,2.0296,-1.1261,64,2026-06-07T01:25:31
15479,heuristic,dqn,2,-0.2845,3.2796,64,2026-06-07T01:25:33
15480,dqn,pool:gen_002,2,-0.5568,2.1905,64,2026-06-07T01:25:34
15481,self,dqn,2,-0.8538,2.6732,64,2026-06-07T01:25:36
15482,dqn,self,1,2.1286,-2.1409,64,2026-06-07T01:25:38
15483,pool:gen_002,dqn,2,-0.5073,2.3885,64,2026-06-07T01:25:40
15484,dqn,self,1,1.8316,-1.7326,64,2026-06-07T01:25:42
15485,pool:gen_001,dqn,2,-0.8910,2.7103,64,2026-06-07T01:25:44
15486,dqn,pool:gen_002,2,-0.7425,2.4133,64,2026-06-07T01:25:46
15487,self,dqn,2,-0.8415,3.0197,64,2026-06-07T01:25:47
15488,dqn,heuristic,1,1.8192,-1.2623,64,2026-06-07T01:25:49
15489,self,dqn,1,1.6831,-1.6954,64,2026-06-07T01:25:51
15490,dqn,self,2,-0.7053,2.3390,64,2026-06-07T01:25:53
15491,pool:gen_001,dqn,1,1.3984,-1.6831,64,2026-06-07T01:25:55
15492,dqn,self,1,1.6954,-1.7202,64,2026-06-07T01:25:56
15493,self,dqn,1,1.4974,-1.7697,64,2026-06-07T01:25:59
15494,dqn,pool:gen_001,1,1.6212,-1.8316,64,2026-06-07T01:26:01
15495,self,dqn,1,1.4232,-1.6954,64,2026-06-07T01:26:03
15496,dqn,self,1,1.4603,-1.7697,64,2026-06-07T01:26:05
15497,self,dqn,1,1.4603,-1.7326,64,2026-06-07T01:26:07
15498,dqn,pool:gen_002,2,-0.8415,2.4628,64,2026-06-07T01:26:09
15499,self,dqn,2,-0.6435,2.4009,64,2026-06-07T01:26:11
15500,dqn,pool:gen_002,2,-0.8167,2.4504,64,2026-06-07T01:26:13
15501,heuristic,dqn,2,-0.1113,3.1187,64,2026-06-07T01:37:56
15502,dqn,pool:gen_002,2,-0.4826,2.1163,64,2026-06-07T01:37:57
15503,pool:gen_001,dqn,1,1.3489,-1.6954,64,2026-06-07T01:37:59
15504,dqn,self,2,-0.7177,2.5494,64,2026-06-07T01:38:01
15505,pool:gen_001,dqn,1,1.4355,-1.7202,64,2026-06-07T01:38:03
15506,dqn,pool:gen_001,2,-0.6806,2.4009,64,2026-06-07T01:38:05
15507,pool:gen_001,dqn,1,1.7821,-1.9677,64,2026-06-07T01:38:06
15508,dqn,pool:gen_002,2,-0.5568,2.5618,64,2026-06-07T01:38:08
15509,pool:gen_001,dqn,1,1.4108,-1.7821,64,2026-06-07T01:38:10
15510,dqn,self,2,-0.7301,2.3885,64,2026-06-07T01:38:12
15511,self,dqn,2,-0.8662,2.6236,64,2026-06-07T01:38:14
15512,dqn,pool:gen_002,1,1.6212,-1.9058,64,2026-06-07T01:38:16
15513,pool:gen_002,dqn,2,-0.7796,2.4133,64,2026-06-07T01:38:18
15514,dqn,self,2,-0.5073,2.4628,64,2026-06-07T01:38:20
15515,self,dqn,1,1.5098,-1.9801,64,2026-06-07T01:38:21
15516,dqn,heuristic,1,2.5246,-1.8563,64,2026-06-07T01:38:23
15517,self,dqn,2,-1.0642,3.2053,64,2026-06-07T01:38:25
15518,dqn,self,2,-0.9157,3.0197,64,2026-06-07T01:38:27
15519,pool:gen_001,dqn,2,-0.7301,2.4256,64,2026-06-07T01:38:28
15520,dqn,random,1,2.3637,-2.0914,64,2026-06-07T01:38:30
15521,pool:gen_002,dqn,1,1.4727,-1.6831,64,2026-06-07T01:38:32
15522,dqn,pool:gen_002,2,-0.5073,2.1286,64,2026-06-07T01:38:34
15523,self,dqn,2,-1.0766,2.9702,64,2026-06-07T01:38:35
15524,dqn,self,1,1.4850,-1.6707,64,2026-06-07T01:38:38
15525,self,dqn,1,1.8192,-1.8934,64,2026-06-07T01:38:40
15526,dqn,pool:gen_001,1,1.7573,-1.9553,64,2026-06-07T01:38:42
15527,pool:gen_002,dqn,2,-0.6930,2.3514,64,2026-06-07T01:38:44
15528,dqn,pool:gen_001,1,1.7078,-1.9306,64,2026-06-07T01:38:46
15529,self,dqn,1,1.6336,-1.7078,64,2026-06-07T01:38:48
15530,dqn,pool:gen_001,2,-0.6063,2.3638,64,2026-06-07T01:38:50
15531,self,dqn,1,1.6088,-1.9553,64,2026-06-07T01:38:52
15532,dqn,pool:gen_002,2,-0.4826,2.2648,64,2026-06-07T01:38:54
15533,pool:gen_002,dqn,2,-0.6435,2.3266,64,2026-06-07T01:38:56
15534,dqn,pool:gen_001,2,-0.4950,2.2153,64,2026-06-07T01:38:58
15535,pool:gen_002,dqn,1,1.5717,-1.6583,64,2026-06-07T01:38:59
15536,dqn,self,1,1.7078,-1.8563,64,2026-06-07T01:39:02
15537,pool:gen_001,dqn,2,-0.5940,2.3761,64,2026-06-07T01:39:04
15538,dqn,self,2,-0.6311,2.3019,64,2026-06-07T01:39:06
15539,pool:gen_002,dqn,2,-0.7425,2.4133,64,2026-06-07T01:39:08
15540,dqn,heuristic,1,3.0073,-1.7078,64,2026-06-07T01:39:09
15541,self,dqn,1,1.6583,-1.7944,64,2026-06-07T01:39:11
15542,dqn,pool:gen_001,1,1.7449,-1.9306,64,2026-06-07T01:39:13
15543,self,dqn,2,-0.8538,2.5618,64,2026-06-07T01:39:15
15544,dqn,pool:gen_002,1,1.4479,-1.5964,64,2026-06-07T01:39:17
15545,random,dqn,2,-0.9776,3.1063,64,2026-06-07T01:39:18
15546,dqn,pool:gen_002,1,1.4974,-1.7326,64,2026-06-07T01:39:20
15547,pool:gen_002,dqn,2,-0.8167,2.3761,64,2026-06-07T01:39:22
15548,dqn,pool:gen_002,1,1.7449,-2.0048,64,2026-06-07T01:39:24
15549,self,dqn,2,-0.8539,2.4133,64,2026-06-07T01:39:26
15550,dqn,pool:gen_002,1,1.7326,-1.9429,64,2026-06-07T01:39:28
15551,pool:gen_001,dqn,2,-0.7301,2.5741,64,2026-06-07T01:39:31
15552,dqn,self,2,-0.9157,2.7227,64,2026-06-07T01:39:32
15553,heuristic,dqn,2,-0.7053,3.3415,64,2026-06-07T01:39:34
15554,dqn,self,2,-0.8662,2.6608,64,2026-06-07T01:39:36
15555,pool:gen_001,dqn,2,-0.8291,2.6979,64,2026-06-07T01:39:38
15556,dqn,pool:gen_002,2,-0.5321,2.8464,64,2026-06-07T01:39:40
15557,self,dqn,2,-1.0890,2.9578,64,2026-06-07T01:39:42
15558,dqn,pool:gen_001,1,1.5469,-1.7944,64,2026-06-07T01:39:44
15559,self,dqn,2,-0.8662,2.6608,64,2026-06-07T01:39:46
15560,dqn,self,2,-0.9776,2.9207,64,2026-06-07T01:39:47
15561,heuristic,dqn,2,-0.4454,3.6756,64,2026-06-07T01:39:49
15562,dqn,pool:gen_001,1,1.8563,-2.0419,64,2026-06-07T01:39:51
15563,pool:gen_002,dqn,1,1.6707,-1.5593,64,2026-06-07T01:39:53
15564,dqn,random,1,1.6459,-1.6583,64,2026-06-07T01:39:55
15565,self,dqn,1,1.7449,-1.7821,64,2026-06-07T01:39:57
15566,dqn,heuristic,1,3.4033,-1.9800,64,2026-06-07T01:39:59
15567,pool:gen_002,dqn,1,1.7078,-1.6707,64,2026-06-07T01:40:01
15568,dqn,self,1,1.4850,-1.8563,64,2026-06-07T01:40:03
15569,heuristic,dqn,2,-0.9899,3.6508,64,2026-06-07T01:40:06
15570,dqn,heuristic,1,2.5989,-1.9305,64,2026-06-07T01:40:08
15571,pool:gen_001,dqn,1,1.4108,-1.5964,64,2026-06-07T01:40:10
15572,dqn,pool:gen_002,1,1.6088,-1.8068,64,2026-06-07T01:40:12
15573,pool:gen_002,dqn,2,-0.7920,2.4751,64,2026-06-07T01:40:14
15574,dqn,self,1,1.4603,-1.6212,64,2026-06-07T01:40:16
15575,self,dqn,1,1.7449,-1.8192,64,2026-06-07T01:40:18
15576,dqn,pool:gen_001,1,1.5469,-1.7573,64,2026-06-07T01:40:20
15577,self,dqn,2,-0.8043,2.6484,64,2026-06-07T01:40:22
15578,dqn,pool:gen_001,1,1.5469,-1.8316,64,2026-06-07T01:40:24
15579,pool:gen_001,dqn,2,-0.6558,2.5370,64,2026-06-07T01:40:25
15580,dqn,self,1,1.4727,-1.7573,64,2026-06-07T01:40:28
15581,pool:gen_001,dqn,2,-0.9034,2.5123,64,2026-06-07T01:40:29
15582,dqn,pool:gen_001,2,-0.6682,2.1534,64,2026-06-07T01:40:31
15583,pool:gen_002,dqn,1,1.6954,-1.7944,64,2026-06-07T01:40:33
15584,dqn,self,1,1.6336,-1.5964,64,2026-06-07T01:40:35
15585,pool:gen_001,dqn,2,-0.7920,2.4380,64,2026-06-07T01:40:37
15586,dqn,pool:gen_001,1,1.5593,-1.7821,64,2026-06-07T01:40:39
15587,self,dqn,1,1.6212,-1.7573,64,2026-06-07T01:40:41
15588,dqn,pool:gen_002,2,-0.9281,2.5989,64,2026-06-07T01:40:43
15589,pool:gen_002,dqn,1,1.6459,-1.9925,64,2026-06-07T01:40:45
15590,dqn,self,1,1.6459,-1.5841,64,2026-06-07T01:40:46
15591,self,dqn,2,-0.3959,2.6855,64,2026-06-07T01:40:48
15592,dqn,heuristic,1,2.8093,-1.6830,64,2026-06-07T01:40:50
15593,pool:gen_002,dqn,1,1.6212,-1.9058,64,2026-06-07T01:40:53
15594,dqn,pool:gen_002,2,-0.6558,2.2771,64,2026-06-07T01:40:55
15595,pool:gen_002,dqn,2,-0.6558,2.3514,64,2026-06-07T01:40:57
15596,dqn,self,1,1.7821,-1.7821,64,2026-06-07T01:40:58
15597,random,dqn,2,-0.8786,3.1311,64,2026-06-07T01:41:00
15598,dqn,self,2,-0.8291,2.2152,64,2026-06-07T01:41:02
15599,pool:gen_001,dqn,2,-0.9528,2.6855,64,2026-06-07T01:41:05
15600,dqn,random,1,2.9082,-2.4379,64,2026-06-07T01:41:06
15601,pool:gen_002,dqn,1,1.3489,-1.6583,64,2026-06-07T01:52:45
15602,dqn,pool:gen_002,2,-0.6930,2.3143,64,2026-06-07T01:52:47
15603,pool:gen_001,dqn,2,-0.7425,2.3019,64,2026-06-07T01:52:49
15604,dqn,pool:gen_001,1,1.5345,-1.9182,64,2026-06-07T01:52:51
15605,pool:gen_002,dqn,1,1.7078,-1.7078,64,2026-06-07T01:52:53
15606,dqn,pool:gen_002,2,-0.7301,2.3514,64,2026-06-07T01:52:55
15607,pool:gen_001,dqn,2,-0.6806,2.4380,64,2026-06-07T01:52:57
15608,dqn,pool:gen_001,1,1.4727,-1.8687,64,2026-06-07T01:52:59
15609,self,dqn,2,-0.8415,2.4999,64,2026-06-07T01:53:01
15610,dqn,self,2,-0.4331,2.5742,64,2026-06-07T01:53:03
15611,pool:gen_001,dqn,2,-0.9900,2.5741,64,2026-06-07T01:53:05
15612,dqn,self,1,1.6459,-1.9925,64,2026-06-07T01:53:07
15613,pool:gen_001,dqn,1,1.4355,-1.6088,64,2026-06-07T01:53:09
15614,dqn,pool:gen_002,2,-0.7301,2.5370,64,2026-06-07T01:53:11
15615,self,dqn,1,2.1905,-2.1162,64,2026-06-07T01:53:13
15616,dqn,heuristic,1,2.3637,-1.1632,64,2026-06-07T01:53:14
15617,pool:gen_001,dqn,1,1.5717,-1.7326,64,2026-06-07T01:53:16
15618,dqn,pool:gen_002,2,-0.7548,2.5123,64,2026-06-07T01:53:18
15619,pool:gen_001,dqn,2,-0.6311,2.4133,64,2026-06-07T01:53:20
15620,dqn,self,2,-1.1261,3.0320,64,2026-06-07T01:53:23
15621,self,dqn,1,1.9058,-1.9553,64,2026-06-07T01:53:25
15622,dqn,pool:gen_001,2,-0.5568,2.3761,64,2026-06-07T01:53:26
15623,self,dqn,2,-0.7672,2.5741,64,2026-06-07T01:53:28
15624,dqn,pool:gen_001,1,1.4974,-1.6583,64,2026-06-07T01:53:30
15625,self,dqn,1,1.7944,-1.9182,64,2026-06-07T01:53:31
15626,dqn,heuristic,1,2.6855,-1.6954,64,2026-06-07T01:53:34
15627,heuristic,dqn,2,-0.2722,3.1435,64,2026-06-07T01:53:35
15628,dqn,pool:gen_001,1,1.4479,-1.7078,64,2026-06-07T01:53:37
15629,pool:gen_001,dqn,2,-0.6311,2.5246,64,2026-06-07T01:53:39
15630,dqn,pool:gen_001,1,1.6459,-1.6212,64,2026-06-07T01:53:41
15631,self,dqn,1,1.9058,-2.1038,64,2026-06-07T01:53:43
15632,dqn,pool:gen_001,1,1.6583,-1.9801,64,2026-06-07T01:53:45
15633,pool:gen_002,dqn,1,1.4479,-1.7449,64,2026-06-07T01:53:47
15634,dqn,pool:gen_001,1,1.4974,-1.5469,64,2026-06-07T01:53:49
15635,heuristic,dqn,2,-0.5815,3.4652,64,2026-06-07T01:53:51
15636,dqn,self,2,-0.6682,2.4875,64,2026-06-07T01:53:53
15637,self,dqn,2,-0.7548,2.5123,64,2026-06-07T01:53:55
15638,dqn,pool:gen_002,2,-0.3712,2.3019,64,2026-06-07T01:53:57
15639,pool:gen_001,dqn,1,1.6459,-1.8439,64,2026-06-07T01:53:59
15640,dqn,pool:gen_001,2,-0.5197,2.2648,64,2026-06-07T01:54:01
15641,pool:gen_001,dqn,1,1.6459,-1.8439,64,2026-06-07T01:54:03
15642,dqn,pool:gen_001,2,-0.4702,2.3514,64,2026-06-07T01:54:05
15643,pool:gen_002,dqn,2,-0.2598,2.2276,64,2026-06-07T01:54:06
15644,dqn,heuristic,1,2.6236,-1.7944,64,2026-06-07T01:54:08
15645,self,dqn,1,2.4627,-2.1409,64,2026-06-07T01:54:10
15646,dqn,self,1,1.5469,-1.9430,64,2026-06-07T01:54:13
15647,self,dqn,2,-0.6558,2.4256,64,2026-06-07T01:54:15
15648,dqn,pool:gen_002,2,-0.6063,2.3266,64,2026-06-07T01:54:17
15649,pool:gen_001,dqn,1,1.6088,-1.7697,64,2026-06-07T01:54:19
15650,dqn,self,1,1.5593,-1.9306,64,2026-06-07T01:54:21
15651,self,dqn,2,-0.5568,2.3019,64,2026-06-07T01:54:23
15652,dqn,self,1,1.8068,-1.7944,64,2026-06-07T01:54:25
15653,self,dqn,2,-0.4331,2.4999,64,2026-06-07T01:54:27
15654,dqn,self,2,-0.8167,2.6732,64,2026-06-07T01:54:29
15655,pool:gen_001,dqn,1,1.4727,-1.9058,64,2026-06-07T01:54:31
15656,dqn,self,1,1.8563,-2.0419,64,2026-06-07T01:54:33
15657,pool:gen_002,dqn,1,2.0667,-2.3513,64,2026-06-07T01:54:35
15658,dqn,pool:gen_002,2,-1.0766,2.8217,64,2026-06-07T01:54:37
15659,self,dqn,2,-0.6187,2.3885,64,2026-06-07T01:54:39
15660,dqn,self,1,1.9924,-1.9801,64,2026-06-07T01:54:41
15661,self,dqn,2,-0.6311,2.3761,64,2026-06-07T01:54:43
15662,dqn,random,1,2.0419,-1.9306,64,2026-06-07T01:54:45
15663,pool:gen_002,dqn,1,2.2152,-2.2400,64,2026-06-07T01:54:48
15664,dqn,pool:gen_002,2,-1.1509,2.9330,64,2026-06-07T01:54:50
15665,pool:gen_002,dqn,1,2.0791,-2.3761,64,2026-06-07T01:54:52
15666,dqn,self,2,-0.7301,2.6113,64,2026-06-07T01:54:53
15667,random,dqn,2,-0.8538,2.8959,64,2026-06-07T01:54:55
15668,dqn,pool:gen_001,1,1.4850,-1.8192,64,2026-06-07T01:54:57
15669,self,dqn,1,1.5593,-1.8192,64,2026-06-07T01:54:59
15670,dqn,self,1,1.6583,-1.7202,64,2026-06-07T01:55:01
15671,pool:gen_002,dqn,1,2.3390,-2.4132,64,2026-06-07T01:55:03
15672,dqn,pool:gen_001,1,1.4355,-1.7944,64,2026-06-07T01:55:05
15673,pool:gen_002,dqn,1,2.1781,-2.3885,64,2026-06-07T01:55:07
15674,dqn,pool:gen_001,2,-0.9033,2.6236,64,2026-06-07T01:55:09
15675,self,dqn,1,2.0914,-1.9924,64,2026-06-07T01:55:11
15676,dqn,pool:gen_001,1,1.4727,-1.6831,64,2026-06-07T01:55:13
15677,pool:gen_001,dqn,1,1.6335,-1.8934,64,2026-06-07T01:55:15
15678,dqn,self,2,-1.0395,2.6360,64,2026-06-07T01:55:17
15679,self,dqn,1,2.3513,-2.1409,64,2026-06-07T01:55:19
15680,dqn,pool:gen_002,2,-1.0642,2.7969,64,2026-06-07T01:55:21
15681,pool:gen_002,dqn,1,2.1286,-2.0667,64,2026-06-07T01:55:22
15682,dqn,pool:gen_001,2,-0.7796,2.5246,64,2026-06-07T01:55:24
15683,self,dqn,1,1.7821,-1.6707,64,2026-06-07T01:55:26
15684,dqn,pool:gen_002,2,-0.8167,2.7845,64,2026-06-07T01:55:28
15685,self,dqn,2,-0.5940,2.6360,64,2026-06-07T01:55:30
15686,dqn,self,1,1.6336,-1.5222,64,2026-06-07T01:55:32
15687,pool:gen_001,dqn,1,1.6459,-1.9925,64,2026-06-07T01:55:33
15688,dqn,self,1,1.7326,-1.7202,64,2026-06-07T01:55:35
15689,pool:gen_001,dqn,1,1.4974,-1.8811,64,2026-06-07T01:55:37
15690,dqn,pool:gen_002,2,-0.7548,2.7722,64,2026-06-07T01:55:40
15691,pool:gen_001,dqn,1,1.5098,-1.5717,64,2026-06-07T01:55:42
15692,dqn,pool:gen_002,2,-0.9033,2.8093,64,2026-06-07T01:55:43
15693,self,dqn,1,1.3737,-1.7821,64,2026-06-07T01:55:45
15694,dqn,self,1,1.6088,-1.6954,64,2026-06-07T01:55:47
