game_idx,p1_label,p2_label,winner,p1_reward_sum,p2_reward_sum,episode_length,timestamp
5382,dqn,pool:gen_004,1,1.1000,0.0000,17,2026-06-01T17:14:17
5383,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:14:19
5384,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:14:21
5385,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:14:22
5386,dqn,pool:gen_002,1,1.2000,0.0000,15,2026-06-01T17:14:24
5387,self,dqn,1,1.1000,0.1000,11,2026-06-01T17:14:25
5388,dqn,pool:gen_003,1,1.1000,0.0000,13,2026-06-01T17:14:27
5389,pool:gen_002,dqn,1,1.0000,0.0000,19,2026-06-01T17:14:29
5390,dqn,pool:gen_004,1,1.1000,0.0000,15,2026-06-01T17:14:31
5391,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T17:14:32
5392,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:14:34
5393,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:14:35
5394,dqn,self,1,1.1000,0.2000,23,2026-06-01T17:14:37
5395,pool:gen_002,dqn,2,0.0000,1.1000,12,2026-06-01T17:14:39
5396,dqn,self,2,0.1000,1.1000,18,2026-06-01T17:14:41
5397,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:14:42
5398,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:14:44
5399,pool:gen_003,dqn,2,0.0000,1.1000,10,2026-06-01T17:14:45
5400,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:14:47
5401,self,dqn,1,1.2000,0.1000,19,2026-06-01T17:20:45
5402,dqn,pool:gen_004,2,0.0000,1.0000,14,2026-06-01T17:20:46
5403,pool:gen_005,dqn,1,1.1000,0.0000,17,2026-06-01T17:20:48
5404,dqn,pool:gen_002,1,1.1000,0.0000,15,2026-06-01T17:20:50
5405,pool:gen_002,dqn,2,0.1000,1.1000,14,2026-06-01T17:20:52
5406,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:20:54
5407,self,dqn,1,1.1000,0.0000,17,2026-06-01T17:20:55
5408,dqn,self,1,1.0000,0.0000,17,2026-06-01T17:20:57
5409,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:20:59
5410,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:21:01
5411,self,dqn,2,0.1000,1.0000,12,2026-06-01T17:21:03
5412,dqn,pool:gen_003,2,0.1000,1.0000,14,2026-06-01T17:21:04
5413,pool:gen_005,dqn,1,1.1000,0.0000,11,2026-06-01T17:21:06
5414,dqn,self,1,1.1000,0.0000,11,2026-06-01T17:21:08
5415,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:21:10
5416,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:21:12
5417,pool:gen_003,dqn,2,0.0000,1.1000,10,2026-06-01T17:21:13
5418,dqn,pool:gen_004,1,1.1000,0.0000,13,2026-06-01T17:21:15
5419,pool:gen_002,dqn,2,0.0000,1.0000,16,2026-06-01T17:21:17
5420,dqn,random,1,1.1000,0.0000,13,2026-06-01T17:21:19
5421,self,dqn,1,1.1000,0.0000,15,2026-06-01T17:21:21
5422,dqn,pool:gen_002,1,1.2000,0.0000,17,2026-06-01T17:21:23
5423,random,dqn,2,0.0000,1.2000,16,2026-06-01T17:21:25
5424,dqn,pool:gen_002,1,1.0000,0.0000,9,2026-06-01T17:21:27
5425,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:21:29
5426,dqn,self,1,1.0000,0.0000,11,2026-06-01T17:21:30
5427,pool:gen_003,dqn,1,1.1000,0.1000,15,2026-06-01T17:21:32
5428,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:21:34
5429,pool:gen_002,dqn,2,0.0000,1.1000,12,2026-06-01T17:21:36
5430,dqn,pool:gen_002,1,1.1000,0.1000,17,2026-06-01T17:21:38
5431,self,dqn,1,1.1000,0.0000,15,2026-06-01T17:21:40
5432,dqn,pool:gen_005,2,0.1000,1.1000,18,2026-06-01T17:21:42
5433,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:21:43
5434,dqn,pool:gen_004,1,1.1000,0.0000,13,2026-06-01T17:21:45
5435,pool:gen_004,dqn,2,0.0000,1.1000,10,2026-06-01T17:21:47
5436,dqn,pool:gen_002,1,1.1000,0.0000,13,2026-06-01T17:21:49
5437,pool:gen_005,dqn,1,1.1000,0.0000,11,2026-06-01T17:21:51
5438,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:21:53
5439,self,dqn,2,0.0000,1.0000,18,2026-06-01T17:21:54
5440,dqn,pool:gen_005,2,0.0000,1.1000,8,2026-06-01T17:21:56
5441,pool:gen_005,dqn,1,1.1000,0.0000,9,2026-06-01T17:21:58
5442,dqn,pool:gen_002,1,1.1000,0.0000,15,2026-06-01T17:22:00
5443,self,dqn,1,1.2000,0.1000,17,2026-06-01T17:22:02
5444,dqn,pool:gen_004,2,0.0000,1.1000,12,2026-06-01T17:22:03
5445,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:22:05
5446,dqn,self,1,1.2000,0.0000,15,2026-06-01T17:22:07
5447,random,dqn,2,0.0000,1.0000,20,2026-06-01T17:22:09
5448,dqn,pool:gen_003,1,1.1000,0.0000,15,2026-06-01T17:22:11
5449,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:22:12
5450,dqn,pool:gen_003,2,0.1000,1.0000,14,2026-06-01T17:22:14
5451,self,dqn,1,1.0000,0.0000,15,2026-06-01T17:22:17
5452,dqn,self,2,0.0000,1.1000,16,2026-06-01T17:22:18
5453,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:22:20
5454,dqn,pool:gen_002,1,1.1000,0.0000,13,2026-06-01T17:22:22
5455,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:22:24
5456,dqn,pool:gen_004,1,1.1000,0.0000,13,2026-06-01T17:22:26
5457,random,dqn,2,0.0000,1.2000,18,2026-06-01T17:22:28
5458,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:22:29
5459,random,dqn,2,0.0000,1.1000,10,2026-06-01T17:22:31
5460,dqn,pool:gen_004,1,1.1000,0.0000,9,2026-06-01T17:22:33
5461,pool:gen_005,dqn,1,1.1000,0.0000,11,2026-06-01T17:22:35
5462,dqn,self,1,1.1000,0.1000,11,2026-06-01T17:22:37
5463,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:22:39
5464,dqn,self,1,1.0000,0.1000,23,2026-06-01T17:22:41
5465,pool:gen_003,dqn,1,1.1000,0.1000,17,2026-06-01T17:22:42
5466,dqn,pool:gen_004,1,1.0000,0.1000,15,2026-06-01T17:22:45
5467,pool:gen_005,dqn,1,1.1000,0.1000,15,2026-06-01T17:22:47
5468,dqn,pool:gen_004,1,1.1000,0.0000,9,2026-06-01T17:22:48
5469,self,dqn,1,1.0000,0.0000,13,2026-06-01T17:22:50
5470,dqn,pool:gen_002,1,1.1000,0.0000,13,2026-06-01T17:22:52
5471,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:22:54
5472,dqn,pool:gen_002,1,1.1000,0.0000,11,2026-06-01T17:22:56
5473,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:22:58
5474,dqn,pool:gen_003,1,1.1000,0.0000,13,2026-06-01T17:22:59
5475,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:23:01
5476,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:23:03
5477,self,dqn,1,1.1000,0.1000,13,2026-06-01T17:23:05
5478,dqn,random,1,1.1000,0.0000,11,2026-06-01T17:23:07
5479,pool:gen_004,dqn,1,1.1000,0.0000,13,2026-06-01T17:23:08
5480,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:23:10
5481,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:23:12
5482,dqn,self,1,1.1000,0.0000,13,2026-06-01T17:23:14
5483,pool:gen_004,dqn,2,0.1000,1.1000,10,2026-06-01T17:23:16
5484,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:23:18
5485,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:23:19
5486,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:23:21
5487,pool:gen_003,dqn,2,0.0000,1.1000,14,2026-06-01T17:23:23
5488,dqn,pool:gen_003,1,1.1000,0.1000,17,2026-06-01T17:23:25
5489,self,dqn,1,1.1000,0.0000,15,2026-06-01T17:23:27
5490,dqn,self,2,0.0000,1.1000,14,2026-06-01T17:23:29
5491,pool:gen_003,dqn,2,0.0000,1.1000,14,2026-06-01T17:23:30
5492,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:23:32
5493,pool:gen_005,dqn,1,1.1000,0.0000,11,2026-06-01T17:23:34
5494,dqn,self,2,0.0000,1.1000,8,2026-06-01T17:23:36
5495,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:23:37
5496,dqn,pool:gen_003,1,1.3000,0.0000,19,2026-06-01T17:23:39
5497,self,dqn,1,1.1000,0.0000,15,2026-06-01T17:23:41
5498,dqn,pool:gen_004,2,0.1000,1.1000,10,2026-06-01T17:23:42
5499,pool:gen_003,dqn,2,0.0000,1.1000,12,2026-06-01T17:23:45
5500,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T17:23:46
5501,self,dqn,2,0.0000,1.1000,12,2026-06-01T17:30:18
5502,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:30:20
5503,self,dqn,2,0.1000,1.1000,12,2026-06-01T17:30:22
5504,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T17:30:23
5505,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:30:26
5506,dqn,self,2,0.0000,1.0000,20,2026-06-01T17:30:27
5507,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:30:29
5508,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:30:31
5509,self,dqn,1,1.1000,0.1000,11,2026-06-01T17:30:32
5510,dqn,self,2,0.1000,1.1000,12,2026-06-01T17:30:34
5511,self,dqn,1,1.1000,0.0000,7,2026-06-01T17:30:36
5512,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:30:38
5513,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:30:39
5514,dqn,pool:gen_003,1,1.1000,0.0000,13,2026-06-01T17:30:41
5515,pool:gen_002,dqn,2,0.0000,1.1000,16,2026-06-01T17:30:43
5516,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:30:44
5517,self,dqn,1,1.1000,0.1000,13,2026-06-01T17:30:46
5518,dqn,self,1,1.0000,0.1000,15,2026-06-01T17:30:48
5519,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:30:50
5520,dqn,self,1,1.1000,0.1000,13,2026-06-01T17:30:52
5521,pool:gen_005,dqn,1,1.2000,0.1000,15,2026-06-01T17:30:53
5522,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:30:55
5523,pool:gen_005,dqn,1,1.1000,0.0000,9,2026-06-01T17:30:57
5524,dqn,pool:gen_004,1,1.1000,0.0000,11,2026-06-01T17:30:59
5525,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:31:00
5526,dqn,self,2,0.0000,1.1000,8,2026-06-01T17:31:02
5527,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:03
5528,dqn,random,1,1.1000,0.0000,13,2026-06-01T17:31:05
5529,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:31:07
5530,dqn,pool:gen_004,2,0.1000,1.1000,16,2026-06-01T17:31:09
5531,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:10
5532,dqn,self,2,0.0000,1.0000,14,2026-06-01T17:31:12
5533,pool:gen_004,dqn,1,1.1000,0.0000,15,2026-06-01T17:31:14
5534,dqn,pool:gen_005,2,0.0000,1.1000,8,2026-06-01T17:31:16
5535,self,dqn,1,1.1000,0.1000,15,2026-06-01T17:31:18
5536,dqn,self,2,0.1000,1.2000,12,2026-06-01T17:31:19
5537,pool:gen_002,dqn,2,0.0000,1.1000,12,2026-06-01T17:31:20
5538,dqn,pool:gen_003,1,1.0000,0.0000,13,2026-06-01T17:31:22
5539,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:24
5540,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:31:26
5541,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:28
5542,dqn,pool:gen_005,1,1.0000,0.1000,13,2026-06-01T17:31:29
5543,pool:gen_004,dqn,1,1.1000,0.0000,11,2026-06-01T17:31:31
5544,dqn,self,1,1.0000,0.2000,17,2026-06-01T17:31:32
5545,self,dqn,1,1.1000,0.1000,13,2026-06-01T17:31:34
5546,dqn,random,1,1.0000,0.0000,13,2026-06-01T17:31:36
5547,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:38
5548,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:31:39
5549,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:31:41
5550,dqn,self,1,1.1000,0.0000,17,2026-06-01T17:31:42
5551,pool:gen_002,dqn,2,0.0000,1.1000,16,2026-06-01T17:31:44
5552,dqn,pool:gen_005,2,0.0000,1.1000,8,2026-06-01T17:31:45
5553,pool:gen_003,dqn,2,0.0000,1.1000,14,2026-06-01T17:31:47
5554,dqn,self,2,0.1000,1.1000,14,2026-06-01T17:31:49
5555,pool:gen_003,dqn,1,1.0000,0.2000,17,2026-06-01T17:31:51
5556,dqn,pool:gen_002,1,1.0000,0.0000,9,2026-06-01T17:31:53
5557,self,dqn,1,1.1000,0.1000,9,2026-06-01T17:31:55
5558,dqn,self,1,1.1000,0.1000,9,2026-06-01T17:31:56
5559,pool:gen_004,dqn,2,0.1000,1.1000,12,2026-06-01T17:31:58
5560,dqn,self,2,0.0000,1.1000,18,2026-06-01T17:32:00
5561,random,dqn,2,0.0000,1.1000,12,2026-06-01T17:32:01
5562,dqn,pool:gen_004,1,1.1000,0.1000,11,2026-06-01T17:32:03
5563,self,dqn,2,0.1000,1.1000,14,2026-06-01T17:32:05
5564,dqn,pool:gen_002,1,1.1000,0.0000,13,2026-06-01T17:32:07
5565,self,dqn,1,1.1000,0.2000,19,2026-06-01T17:32:09
5566,dqn,pool:gen_004,1,1.1000,0.1000,11,2026-06-01T17:32:10
5567,random,dqn,2,0.0000,1.1000,20,2026-06-01T17:32:12
5568,dqn,pool:gen_002,1,1.1000,0.1000,17,2026-06-01T17:32:14
5569,pool:gen_004,dqn,1,1.1000,0.0000,11,2026-06-01T17:32:16
5570,dqn,self,2,0.1000,1.1000,24,2026-06-01T17:32:17
5571,random,dqn,2,0.0000,1.1000,16,2026-06-01T17:32:19
5572,dqn,random,1,1.1000,0.0000,11,2026-06-01T17:32:21
5573,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:32:23
5574,dqn,self,2,0.0000,1.0000,16,2026-06-01T17:32:25
5575,pool:gen_003,dqn,2,0.1000,1.0000,14,2026-06-01T17:32:26
5576,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:32:28
5577,self,dqn,1,1.0000,0.0000,13,2026-06-01T17:32:30
5578,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T17:32:31
5579,self,dqn,1,1.0000,0.0000,13,2026-06-01T17:32:34
5580,dqn,pool:gen_002,2,0.0000,1.1000,18,2026-06-01T17:32:36
5581,pool:gen_002,dqn,2,0.1000,1.1000,16,2026-06-01T17:32:37
5582,dqn,pool:gen_004,2,0.0000,1.1000,10,2026-06-01T17:32:39
5583,self,dqn,1,1.1000,0.1000,9,2026-06-01T17:32:40
5584,dqn,pool:gen_003,1,1.0000,0.0000,13,2026-06-01T17:32:42
5585,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:32:44
5586,dqn,self,1,1.1000,0.0000,9,2026-06-01T17:32:46
5587,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:32:47
5588,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:32:49
5589,self,dqn,1,1.0000,0.0000,11,2026-06-01T17:32:50
5590,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:32:52
5591,pool:gen_003,dqn,2,0.1000,1.1000,14,2026-06-01T17:32:54
5592,dqn,self,1,1.3000,0.0000,21,2026-06-01T17:32:56
5593,self,dqn,1,1.1000,0.1000,17,2026-06-01T17:32:58
5594,dqn,self,2,0.1000,1.1000,16,2026-06-01T17:32:59
5595,pool:gen_002,dqn,2,0.0000,1.1000,16,2026-06-01T17:33:01
5596,dqn,self,1,1.2000,0.3000,23,2026-06-01T17:33:03
5597,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:33:05
5598,dqn,random,1,1.1000,0.0000,13,2026-06-01T17:33:07
5599,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:33:09
5600,dqn,pool:gen_002,1,1.1000,0.0000,15,2026-06-01T17:33:10
5601,pool:gen_003,dqn,2,0.1000,1.0000,16,2026-06-01T17:40:38
5602,dqn,pool:gen_003,1,1.1000,0.0000,13,2026-06-01T17:40:40
5603,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:40:42
5604,dqn,self,1,1.0000,0.1000,21,2026-06-01T17:40:43
5605,self,dqn,2,0.0000,1.1000,18,2026-06-01T17:40:46
5606,dqn,self,1,1.2000,0.2000,31,2026-06-01T17:40:48
5607,self,dqn,1,1.3000,0.1000,15,2026-06-01T17:40:50
5608,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:40:52
5609,pool:gen_005,dqn,1,1.1000,0.1000,11,2026-06-01T17:40:54
5610,dqn,self,2,0.0000,1.1000,14,2026-06-01T17:40:56
5611,pool:gen_004,dqn,2,0.0000,1.2000,14,2026-06-01T17:40:58
5612,dqn,pool:gen_005,2,0.0000,1.1000,10,2026-06-01T17:40:59
5613,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:41:01
5614,dqn,pool:gen_004,1,1.2000,0.1000,13,2026-06-01T17:41:03
5615,self,dqn,1,1.1000,0.1000,9,2026-06-01T17:41:05
5616,dqn,self,1,1.1000,0.0000,11,2026-06-01T17:41:07
5617,self,dqn,1,1.3000,0.0000,25,2026-06-01T17:41:10
5618,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:41:12
5619,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:41:14
5620,dqn,pool:gen_005,2,0.0000,1.1000,8,2026-06-01T17:41:16
5621,pool:gen_002,dqn,1,1.1000,0.1000,17,2026-06-01T17:41:18
5622,dqn,pool:gen_004,1,1.1000,0.0000,9,2026-06-01T17:41:19
5623,self,dqn,2,0.0000,1.2000,20,2026-06-01T17:41:21
5624,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:41:22
5625,self,dqn,2,0.1000,1.1000,12,2026-06-01T17:41:25
5626,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:41:26
5627,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:41:28
5628,dqn,self,1,1.1000,0.0000,9,2026-06-01T17:41:30
5629,pool:gen_004,dqn,1,1.1000,0.0000,11,2026-06-01T17:41:31
5630,dqn,self,1,1.1000,0.0000,11,2026-06-01T17:41:33
5631,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:41:35
5632,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:41:37
5633,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:41:38
5634,dqn,random,1,1.0000,0.0000,15,2026-06-01T17:41:40
5635,pool:gen_003,dqn,2,0.0000,1.1000,12,2026-06-01T17:41:41
5636,dqn,pool:gen_005,2,0.1000,1.1000,14,2026-06-01T17:41:43
5637,self,dqn,2,0.1000,1.1000,12,2026-06-01T17:41:45
5638,dqn,pool:gen_003,1,1.1000,0.0000,15,2026-06-01T17:41:47
5639,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:41:48
5640,dqn,pool:gen_005,2,0.0000,1.1000,22,2026-06-01T17:41:51
5641,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:41:52
5642,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:41:54
5643,pool:gen_005,dqn,2,0.2000,1.1000,18,2026-06-01T17:41:55
5644,dqn,self,1,1.1000,0.1000,11,2026-06-01T17:41:57
5645,pool:gen_002,dqn,2,0.0000,1.0000,12,2026-06-01T17:41:58
5646,dqn,self,2,0.1000,1.1000,10,2026-06-01T17:41:59
5647,self,dqn,2,0.1000,1.1000,10,2026-06-01T17:42:01
5648,dqn,self,2,0.0000,1.1000,12,2026-06-01T17:42:03
5649,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:42:05
5650,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:42:07
5651,pool:gen_003,dqn,2,0.0000,1.1000,12,2026-06-01T17:42:08
5652,dqn,self,2,0.0000,1.1000,16,2026-06-01T17:42:10
5653,self,dqn,2,0.1000,1.1000,10,2026-06-01T17:42:11
5654,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:42:12
5655,pool:gen_005,dqn,1,1.1000,0.1000,13,2026-06-01T17:42:14
5656,dqn,pool:gen_002,1,1.1000,0.1000,17,2026-06-01T17:42:16
5657,self,dqn,1,1.1000,0.0000,11,2026-06-01T17:42:18
5658,dqn,pool:gen_003,1,1.1000,0.0000,15,2026-06-01T17:42:20
5659,pool:gen_004,dqn,1,1.1000,0.1000,15,2026-06-01T17:42:21
5660,dqn,self,2,0.1000,1.3000,26,2026-06-01T17:42:23
5661,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:42:25
5662,dqn,pool:gen_002,1,1.1000,0.0000,15,2026-06-01T17:42:27
5663,pool:gen_003,dqn,2,0.0000,1.1000,14,2026-06-01T17:42:28
5664,dqn,pool:gen_002,1,1.1000,0.1000,17,2026-06-01T17:42:30
5665,self,dqn,1,1.0000,0.1000,19,2026-06-01T17:42:32
5666,dqn,pool:gen_005,1,1.2000,0.1000,17,2026-06-01T17:42:34
5667,self,dqn,2,0.0000,1.1000,14,2026-06-01T17:42:36
5668,dqn,self,2,0.0000,1.2000,18,2026-06-01T17:42:38
5669,self,dqn,1,1.1000,0.1000,19,2026-06-01T17:42:40
5670,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:42:41
5671,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:42:43
5672,dqn,pool:gen_002,1,1.1000,0.1000,19,2026-06-01T17:42:45
5673,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:42:47
5674,dqn,self,1,1.1000,0.0000,11,2026-06-01T17:42:49
5675,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:42:50
5676,dqn,self,1,1.1000,0.0000,9,2026-06-01T17:42:52
5677,pool:gen_003,dqn,1,1.1000,0.0000,13,2026-06-01T17:42:54
5678,dqn,heuristic,2,0.0000,1.1000,14,2026-06-01T17:42:56
5679,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:42:58
5680,dqn,pool:gen_005,2,0.0000,1.0000,22,2026-06-01T17:42:59
5681,self,dqn,2,0.0000,1.1000,8,2026-06-01T17:43:01
5682,dqn,pool:gen_004,1,1.1000,0.0000,13,2026-06-01T17:43:02
5683,pool:gen_005,dqn,1,1.1000,0.0000,11,2026-06-01T17:43:05
5684,dqn,pool:gen_005,1,1.0000,0.0000,15,2026-06-01T17:43:07
5685,self,dqn,2,0.2000,1.0000,16,2026-06-01T17:43:09
5686,dqn,pool:gen_002,1,1.1000,0.0000,17,2026-06-01T17:43:10
5687,self,dqn,2,0.0000,1.1000,8,2026-06-01T17:43:12
5688,dqn,self,1,1.1000,0.0000,11,2026-06-01T17:43:14
5689,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:43:16
5690,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:43:18
5691,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:43:20
5692,dqn,random,1,1.1000,0.0000,9,2026-06-01T17:43:21
5693,pool:gen_004,dqn,2,0.1000,1.1000,14,2026-06-01T17:43:23
5694,dqn,random,1,1.1000,0.0000,11,2026-06-01T17:43:25
5695,self,dqn,1,1.1000,0.1000,15,2026-06-01T17:43:27
5696,dqn,self,1,1.0000,0.1000,21,2026-06-01T17:43:29
5697,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:43:30
5698,dqn,self,2,0.1000,1.1000,22,2026-06-01T17:43:32
5699,self,dqn,1,1.1000,0.0000,9,2026-06-01T17:43:35
5700,dqn,pool:gen_002,1,1.0000,0.0000,11,2026-06-01T17:43:36
5701,pool:gen_005,dqn,2,0.1000,1.1000,10,2026-06-01T17:49:32
5702,dqn,pool:gen_003,2,0.0000,1.0000,18,2026-06-01T17:49:33
5703,self,dqn,1,1.1000,0.0000,13,2026-06-01T17:49:35
5704,dqn,self,1,1.0000,0.0000,15,2026-06-01T17:49:37
5705,random,dqn,2,0.0000,1.3000,22,2026-06-01T17:49:39
5706,dqn,self,2,0.0000,1.0000,20,2026-06-01T17:49:41
5707,self,dqn,2,0.0000,1.0000,14,2026-06-01T17:49:42
5708,dqn,pool:gen_004,1,1.1000,0.0000,11,2026-06-01T17:49:44
5709,pool:gen_004,dqn,1,1.1000,0.0000,13,2026-06-01T17:49:46
5710,dqn,self,2,0.1000,1.1000,12,2026-06-01T17:49:48
5711,random,dqn,2,0.0000,1.2000,20,2026-06-01T17:49:50
5712,dqn,pool:gen_005,1,1.1000,0.0000,11,2026-06-01T17:49:51
5713,pool:gen_004,dqn,1,1.1000,0.0000,15,2026-06-01T17:49:53
5714,dqn,pool:gen_003,1,1.1000,0.0000,15,2026-06-01T17:49:55
5715,pool:gen_004,dqn,1,1.1000,0.1000,11,2026-06-01T17:49:57
5716,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:49:58
5717,pool:gen_005,dqn,1,1.1000,0.0000,13,2026-06-01T17:50:00
5718,dqn,self,1,1.1000,0.1000,15,2026-06-01T17:50:02
5719,pool:gen_003,dqn,2,0.0000,1.1000,12,2026-06-01T17:50:04
5720,dqn,self,1,1.1000,0.1000,11,2026-06-01T17:50:06
5721,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:50:08
5722,dqn,pool:gen_002,1,1.1000,0.0000,13,2026-06-01T17:50:10
5723,self,dqn,2,0.2000,1.1000,24,2026-06-01T17:50:12
5724,dqn,self,2,0.0000,1.1000,10,2026-06-01T17:50:13
5725,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:50:15
5726,dqn,self,1,1.2000,0.1000,21,2026-06-01T17:50:17
5727,pool:gen_004,dqn,2,0.1000,1.1000,12,2026-06-01T17:50:19
5728,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T17:50:20
5729,pool:gen_005,dqn,2,0.0000,1.1000,12,2026-06-01T17:50:22
5730,dqn,self,2,0.1000,1.0000,16,2026-06-01T17:50:24
5731,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T17:50:26
5732,dqn,pool:gen_002,1,1.1000,0.0000,15,2026-06-01T17:50:28
5733,pool:gen_003,dqn,2,0.0000,1.1000,10,2026-06-01T17:50:29
5734,dqn,pool:gen_003,1,1.1000,0.0000,15,2026-06-01T17:50:30
5735,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T17:50:32
5736,dqn,pool:gen_003,1,1.1000,0.0000,13,2026-06-01T17:50:34
5737,self,dqn,1,1.1000,0.1000,13,2026-06-01T17:50:36
5738,dqn,pool:gen_004,2,0.1000,1.0000,18,2026-06-01T17:50:38
5739,pool:gen_005,dqn,1,1.1000,0.0000,9,2026-06-01T17:50:39
